BRAND,MODEL,VARIANT,MANUFACTURING YEAR,FUEL_TYPE_CLEAN,TRANSMISSION_TYPE,VEHICLE_CATEGORY,PRICE(INR),PRICE_SEGMENT,SEATING CAPACITY,DISPLACEMENT,HORSEPOWER,TORQUE(LB.FT),MILEAGE(km/L),MAX DISTANCE(FULL TANK),LENGTH_MM,WIDTH_MM,HEIGHT_MM,AIRBAGS,CHILD_LOCK,SERVICE_COST_NUM,SAFETY_SCORE,COMFORT_SCORE,TECH_SCORE,PERFORMANCE_SCORE,NUMBER OF CYLINDERS,DRIVETRAIN,TARGET
MG,Astor,Style,2025,Petrol,Manual/Auto,SUV,1315000,Value,5,1490,110,144,17.56,633.0,4323.0,1809.0,1650.0,2,1,10000,3,3,4,3,4,FWD,MG Astor
MG,Astor,Super,2025,Petrol,Manual/Auto,SUV,1525000,Mid-Range,5,1490,110,144,17.56,633.0,4323.0,1809.0,1650.0,4,1,10000,3,4,4,3,4,FWD,MG Astor
MG,Astor,Super Turbo,2025,Petrol,Manual/Auto,SUV,1605000,Mid-Range,5,1349,140,220,16.2,583.0,4323.0,1809.0,1650.0,4,1,11000,3,4,4,3,3,FWD,MG Astor
MG,Astor,Sharp,2025,Petrol,Manual/Auto,SUV,1735000,Mid-Range,5,1490,110,144,17.56,633.0,4323.0,1809.0,1650.0,4,1,10000,4,4,5,3,4,FWD,MG Astor
MG,Astor,Sharp Turbo,2025,Petrol,Manual/Auto,SUV,1815000,Mid-Range,5,1349,140,220,16.2,583.0,4323.0,1809.0,1650.0,4,1,11000,4,4,5,4,3,FWD,MG Astor
MG,Astor,Savvy,2025,Petrol,Manual/Auto,SUV,1960000,Mid-Range,5,1490,110,144,17.56,633.0,4323.0,1809.0,1650.0,6,1,10000,4,5,5,3,4,FWD,MG Astor
MG,Astor,Savvy Turbo,2025,Petrol,Manual/Auto,SUV,2040000,Mid-Range,5,1349,140,220,16.2,583.0,4323.0,1809.0,1650.0,6,1,11000,4,5,5,4,3,FWD,MG Astor
MG,Comet EV,Pace,2023,Electric,Automatic,Hatchback,799000,Value,4,0,42,110,2049000.0,230.0,2974.0,1505.0,1640.0,0,0,5000,2,2,2,1,0,FWD,MG Comet EV
MG,Comet EV,Play,2023,Electric,Automatic,Hatchback,899000,Value,4,0,42,110,2049000.0,230.0,2974.0,1505.0,1640.0,2,0,5000,2,3,3,2,0,FWD,MG Comet EV
MG,Comet EV,Plush,2023,Electric,Automatic,Hatchback,999000,Value,4,0,42,110,2049000.0,230.0,2974.0,1505.0,1640.0,2,0,5000,3,3,4,3,0,FWD,MG Comet EV
MG,Comet EV,Pace,2024,Electric,Automatic,Hatchback,849000,Value,4,0,42,110,2049000.0,230.0,2974.0,1505.0,1640.0,0,0,5000,2,2,2,1,0,FWD,MG Comet EV
MG,Comet EV,Play,2024,Electric,Automatic,Hatchback,949000,Value,4,0,42,110,2049000.0,230.0,2974.0,1505.0,1640.0,2,0,5000,2,3,3,2,0,FWD,MG Comet EV
MG,Comet EV,Plush,2024,Electric,Automatic,Hatchback,1049000,Value,4,0,42,110,2049000.0,230.0,2974.0,1505.0,1640.0,2,0,5000,3,3,4,3,0,FWD,MG Comet EV
MG,Comet EV,Pace,2025,Electric,Automatic,Hatchback,899000,Value,4,0,42,110,2049000.0,230.0,2974.0,1505.0,1640.0,0,0,5000,2,2,2,1,0,FWD,MG Comet EV
MG,Comet EV,Play,2025,Electric,Automatic,Hatchback,999000,Value,4,0,42,110,2049000.0,230.0,2974.0,1505.0,1640.0,2,0,5000,2,3,3,2,0,FWD,MG Comet EV
MG,Comet EV,Plush,2025,Electric,Automatic,Hatchback,1099000,Value,4,0,42,110,2049000.0,230.0,2974.0,1505.0,1640.0,2,0,5000,3,3,4,3,0,FWD,MG Comet EV
MG,Windsor EV,Excite,2024,Electric,Automatic,MPV,1399000,Value,5,0,136,200,2049000.0,331.0,4295.0,1850.0,1677.0,4,1,10000,3,3,4,3,0,FWD,MG Windsor EV
MG,Windsor EV,Exclusive,2024,Electric,Automatic,MPV,1549000,Mid-Range,5,0,136,200,2049000.0,331.0,4295.0,1850.0,1677.0,4,1,10000,4,4,4,3,0,FWD,MG Windsor EV
MG,Windsor EV,Essence,2024,Electric,Automatic,MPV,1699000,Mid-Range,5,0,136,200,2049000.0,331.0,4295.0,1850.0,1677.0,6,1,10000,4,4,5,4,0,FWD,MG Windsor EV
MG,Windsor EV,Excite,2025,Electric,Automatic,MPV,1479000,Value,5,0,136,200,2049000.0,331.0,4295.0,1850.0,1677.0,4,1,10000,3,3,4,3,0,FWD,MG Windsor EV
MG,Windsor EV,Exclusive,2025,Electric,Automatic,MPV,1629000,Mid-Range,5,0,136,200,2049000.0,331.0,4295.0,1850.0,1677.0,4,1,10000,4,4,4,3,0,FWD,MG Windsor EV
MG,Windsor EV,Essence,2025,Electric,Automatic,MPV,1779000,Mid-Range,5,0,136,200,2049000.0,331.0,4295.0,1850.0,1677.0,6,1,10000,4,4,5,4,0,FWD,MG Windsor EV
Audi,A3,35 TFSI Premium Plus,2018,Petrol,Automatic,Sedan,3310000,Premium,5,1395,150,184,19.2,960.0,4458.0,1796.0,1416.0,6,1,1,5,4,4,4,4,FWD,Audi A3
Audi,A3,35 TDI Technology,2018,Diesel,Automatic,Sedan,3610000,Premium,5,1968,143,236,20.3,1015.0,4458.0,1796.0,1416.0,6,1,1,5,4,4,4,4,FWD,Audi A3
Audi,A3,Cabriolet 35 TFSI,2019,Petrol,Automatic,Sports/Specialty,5050000,Premium,4,1395,150,184,16.6,830.0,4421.0,1793.0,1409.0,4,1,1,4,4,4,4,4,FWD,Audi A3
Audi,A4,Premium Plus,2018,Petrol,Automatic,Sedan,4140000,Premium,5,1395,150,184,17.8,960.0,4726.0,1842.0,1427.0,8,1,1,5,5,4,4,4,FWD,Audi A4
Audi,A4,Technology,2019,Diesel,Automatic,Sedan,4690000,Premium,5,1968,190,295,18.2,980.0,4726.0,1842.0,1427.0,8,1,2,5,5,5,4,4,FWD,Audi A4
Audi,A4,Premium,2020,Petrol,Automatic,Sedan,4310000,Premium,5,1984,190,236,17.4,939.0,4762.0,1847.0,1433.0,8,1,1,5,5,4,4,4,FWD,Audi A4
Audi,A4,Premium Plus,2021,Petrol,Automatic,Sedan,4720000,Premium,5,1984,190,236,17.4,939.0,4762.0,1847.0,1433.0,8,1,1,5,5,5,4,4,FWD,Audi A4
Audi,A4,Technology,2022,Petrol,Automatic,Sedan,5090000,Premium,5,1984,190,236,17.4,939.0,4762.0,1847.0,1433.0,8,1,2,5,5,5,4,4,FWD,Audi A4
Audi,A4,Premium,2023,Petrol,Automatic,Sedan,4385000,Premium,5,1984,190,236,17.4,939.0,4762.0,1847.0,1433.0,8,1,2,5,5,4,4,4,FWD,Audi A4
Audi,A4,Technology,2024,Petrol,Automatic,Sedan,5185000,Premium,5,1984,190,236,17.4,939.0,4762.0,1847.0,1433.0,8,1,2,5,5,5,4,4,FWD,Audi A4
Audi,A4,Technology,2025,Petrol,Automatic,Sedan,5511000,Premium,5,1984,190,236,17.4,939.0,4762.0,1847.0,1433.0,8,1,2,5,5,5,4,4,FWD,Audi A4
Audi,A5,Sportback,2018,Diesel,Automatic,Sedan,5540000,Premium,5,1968,190,295,19.2,1113.0,4733.0,1843.0,1386.0,8,1,2,5,5,4,5,4,AWD,Audi A5
Audi,A5,Cabriolet,2019,Diesel,Automatic,Sports/Specialty,6924000,Premium,4,1968,190,295,17.2,997.0,4673.0,1846.0,1371.0,6,1,2,5,4,4,5,4,AWD,Audi A5
Audi,A6,35 TFSI Technology,2018,Petrol,Automatic,Sedan,5650000,Premium,5,1798,190,236,15.2,1140.0,4933.0,1874.0,1455.0,8,1,2,5,5,4,4,4,FWD,Audi A6
Audi,A6,35 TDI Matrix,2019,Diesel,Automatic,Sedan,5820000,Premium,5,1968,190,295,18.5,1387.0,4933.0,1874.0,1455.0,8,1,2,5,5,4,4,4,FWD,Audi A6
Audi,A6,Premium Plus,2020,Petrol,Automatic,Sedan,5999000,Premium,5,1984,245,272,14.1,1029.0,4939.0,1886.0,1457.0,8,1,2,5,5,5,5,4,FWD,Audi A6
Audi,A6,Technology,2021,Petrol,Automatic,Sedan,6180000,Premium,5,1984,245,272,14.1,1029.0,4939.0,1886.0,1457.0,8,1,2,5,5,5,5,4,FWD,Audi A6
Audi,A6,Premium Plus,2022,Petrol,Automatic,Sedan,6059000,Premium,5,1984,245,272,14.1,1029.0,4939.0,1886.0,1457.0,8,1,2,5,5,5,5,4,FWD,Audi A6
Audi,A6,Technology,2023,Petrol,Automatic,Sedan,6295000,Premium,5,1984,245,272,14.1,1029.0,4939.0,1886.0,1457.0,8,1,2,5,5,5,5,4,FWD,Audi A6
Audi,A6,Technology,2024,Petrol,Automatic,Sedan,6800000,Premium,5,1984,245,272,14.1,1029.0,4939.0,1886.0,1457.0,8,1,2,5,5,5,5,4,FWD,Audi A6
Audi,A6,Technology W/O Matrix,2025,Petrol,Automatic,Sedan,6989000,Premium,5,1984,245,272,14.1,1029.0,4939.0,1886.0,1457.0,8,1,2,5,5,5,5,4,FWD,Audi A6
Audi,A8 L,Celebration Edition,2020,Petrol,Automatic,Sedan,12900000,Luxury,5,2995,340,368,11.7,959.0,5302.0,1945.0,1485.0,8,1,3,5,5,5,5,6,AWD,Audi A8 L
Audi,A8 L,Technology,2021,Petrol,Automatic,Sedan,15800000,Luxury,4,2995,340,368,11.7,959.0,5302.0,1945.0,1485.0,8,1,3,5,5,5,5,6,AWD,Audi A8 L
Audi,A8 L,Celebration Edition,2022,Petrol,Automatic,Sedan,13400000,Luxury,5,2995,340,368,11.7,959.0,5320.0,1945.0,1488.0,8,1,3,5,5,5,5,6,AWD,Audi A8 L
Audi,A8 L,Technology,2023,Petrol,Automatic,Sedan,16300000,Luxury,4,2995,340,368,11.7,959.0,5320.0,1945.0,1488.0,8,1,3,5,5,5,5,6,AWD,Audi A8 L
Audi,A8 L,Technology,2024,Petrol,Automatic,Sedan,16300000,Luxury,4,2995,340,368,11.7,959.0,5320.0,1945.0,1488.0,8,1,3,5,5,5,5,6,AWD,Audi A8 L
Audi,A8 L,Technology,2025,Petrol,Automatic,Sedan,16500000,Luxury,4,2995,340,368,11.7,959.0,5320.0,1945.0,1488.0,8,1,3,5,5,5,5,6,AWD,Audi A8 L
Audi,Q2,Standard,2020,Petrol,Automatic,SUV,3499000,Premium,5,1984,190,236,15.3,841.0,4208.0,1794.0,1508.0,6,1,1,5,4,4,4,4,AWD,Audi Q2
Audi,Q2,Premium Plus,2021,Petrol,Automatic,SUV,4460000,Premium,5,1984,190,236,15.3,841.0,4208.0,1794.0,1508.0,6,1,1,5,4,4,4,4,AWD,Audi Q2
Audi,Q2,Technology,2022,Petrol,Automatic,SUV,4889000,Premium,5,1984,190,236,15.3,841.0,4208.0,1794.0,1508.0,6,1,1,5,4,5,4,4,AWD,Audi Q2
Audi,Q2,Technology,2023,Petrol,Automatic,SUV,4950000,Premium,5,1984,190,236,15.3,841.0,4208.0,1794.0,1508.0,6,1,1,5,4,5,4,4,AWD,Audi Q2
Audi,Q3,30 TFSI Premium,2018,Petrol,Automatic,SUV,3499000,Premium,5,1395,150,184,16.9,1014.0,4388.0,1831.0,1608.0,6,1,1,5,4,4,4,4,FWD,Audi Q3
Audi,Q3,35 TDI Technology,2019,Diesel,Automatic,SUV,4361000,Premium,5,1968,184,280,15.1,906.0,4388.0,1831.0,1608.0,6,1,1,5,4,5,4,4,AWD,Audi Q3
Audi,Q3,Premium Plus,2022,Petrol,Automatic,SUV,4489000,Premium,5,1984,190,236,14.9,894.0,4482.0,1849.0,1607.0,6,1,1,5,5,5,4,4,AWD,Audi Q3
Audi,Q3,Technology,2023,Petrol,Automatic,SUV,5039000,Premium,5,1984,190,236,14.9,894.0,4482.0,1849.0,1607.0,6,1,1,5,5,5,4,4,AWD,Audi Q3
Audi,Q3,Premium Plus,2024,Petrol,Automatic,SUV,4381000,Premium,5,1984,190,236,14.9,894.0,4482.0,1849.0,1607.0,6,1,1,5,5,5,4,4,AWD,Audi Q3
Audi,Q3,Technology,2025,Petrol,Automatic,SUV,5298000,Premium,5,1984,190,236,14.9,894.0,4482.0,1849.0,1607.0,6,1,1,5,5,5,4,4,AWD,Audi Q3
Audi,Q3 Sportback,Technology S-line,2023,Petrol,Automatic,SUV,5143000,Premium,5,1984,190,236,14.9,894.0,4500.0,1843.0,1567.0,6,1,1,5,5,5,4,4,AWD,Audi Q3 Sportback
Audi,Q3 Sportback,Technology S-line,2024,Petrol,Automatic,SUV,5298000,Premium,5,1984,190,236,14.9,894.0,4500.0,1843.0,1567.0,6,1,1,5,5,5,4,4,AWD,Audi Q3 Sportback
Audi,Q3 Sportback,Technology S-line,2025,Petrol,Automatic,SUV,5355000,Premium,5,1984,190,236,14.9,894.0,4500.0,1843.0,1567.0,6,1,1,5,5,5,4,4,AWD,Audi Q3 Sportback
Audi,Q5,35 TDI Premium Plus,2018,Diesel,Automatic,SUV,5527000,Premium,5,1968,190,295,17.0,1190.0,4663.0,1893.0,1659.0,8,1,2,5,5,4,4,4,AWD,Audi Q5
Audi,Q5,35 TDI Technology,2019,Diesel,Automatic,SUV,5979000,Premium,5,1968,190,295,17.0,1190.0,4663.0,1893.0,1659.0,8,1,2,5,5,5,4,4,AWD,Audi Q5
Audi,Q5,Premium Plus,2021,Petrol,Automatic,SUV,5922000,Premium,5,1984,249,272,13.4,938.0,4682.0,1893.0,1662.0,8,1,2,5,5,5,5,4,AWD,Audi Q5
Audi,Q5,Technology,2022,Petrol,Automatic,SUV,6555000,Premium,5,1984,249,272,13.4,938.0,4682.0,1893.0,1662.0,8,1,2,5,5,5,5,4,AWD,Audi Q5
Audi,Q5,Technology,2023,Petrol,Automatic,SUV,6750000,Premium,5,1984,249,272,13.4,938.0,4682.0,1893.0,1662.0,8,1,2,5,5,5,5,4,AWD,Audi Q5
Audi,Q5,Premium Plus,2024,Petrol,Automatic,SUV,6518000,Premium,5,1984,249,272,13.4,938.0,4682.0,1893.0,1662.0,8,1,2,5,5,5,5,4,AWD,Audi Q5
Audi,Q5,Technology,2025,Petrol,Automatic,SUV,6986000,Premium,5,1984,249,272,13.4,938.0,4682.0,1893.0,1662.0,8,1,2,5,5,5,5,4,AWD,Audi Q5
Audi,Q7,45 TDI Premium Plus,2018,Diesel,Automatic,SUV,7373000,Luxury,7,2967,249,442,14.7,1102.0,5052.0,1968.0,1740.0,8,1,2,5,5,4,5,6,AWD,Audi Q7
Audi,Q7,45 TDI Technology,2019,Diesel,Automatic,SUV,8199000,Luxury,7,2967,249,442,14.7,1102.0,5052.0,1968.0,1740.0,8,1,2,5,5,5,5,6,AWD,Audi Q7
Audi,Q7,Premium Plus,2022,Petrol,Automatic,SUV,7999000,Luxury,7,2995,340,368,11.2,952.0,5063.0,1970.0,1741.0,8,1,2,5,5,5,5,6,AWD,Audi Q7
Audi,Q7,Technology,2023,Petrol,Automatic,SUV,8833000,Luxury,7,2995,340,368,11.2,952.0,5063.0,1970.0,1741.0,8,1,2,5,5,5,5,6,AWD,Audi Q7
Audi,Q7,Technology,2024,Petrol,Automatic,SUV,8950000,Luxury,7,2995,340,368,11.2,952.0,5063.0,1970.0,1741.0,8,1,3,5,5,5,5,6,AWD,Audi Q7
Audi,Q7,Technology,2025,Petrol,Automatic,SUV,9503000,Luxury,7,2995,340,368,11.2,952.0,5063.0,1970.0,1741.0,8,1,3,5,5,5,5,6,AWD,Audi Q7
Audi,Q8,Standard,2020,Petrol,Automatic,SUV,13300000,Luxury,5,2995,340,368,9.8,833.0,4986.0,1995.0,1705.0,8,1,3,5,5,5,5,6,AWD,Audi Q8
Audi,Q8,Celebration Edition,2021,Petrol,Automatic,SUV,9898000,Luxury,5,2995,340,368,9.8,833.0,4986.0,1995.0,1705.0,8,1,3,5,5,5,5,6,AWD,Audi Q8
Audi,Q8,Standard,2022,Petrol,Automatic,SUV,13800000,Luxury,5,2995,340,368,9.8,833.0,4986.0,1995.0,1705.0,8,1,3,5,5,5,5,6,AWD,Audi Q8
Audi,Q8,Standard,2023,Petrol,Automatic,SUV,13900000,Luxury,5,2995,340,368,9.8,833.0,4986.0,1995.0,1705.0,8,1,3,5,5,5,5,6,AWD,Audi Q8
Audi,Q8,Standard,2024,Petrol,Automatic,SUV,10700000,Luxury,5,2995,340,368,9.8,833.0,4986.0,1995.0,1705.0,8,1,3,5,5,5,5,6,AWD,Audi Q8
Audi,Q8,Standard (Facelift),2025,Petrol,Automatic,SUV,11700000,Luxury,5,2995,335,368,10.0,850.0,4986.0,1995.0,1705.0,8,1,3,5,5,5,5,6,AWD,Audi Q8
Audi,RS Q8,Standard,2020,Petrol,Automatic,SUV,20700000,Luxury,5,3998,600,590,8.0,680.0,5012.0,1998.0,1694.0,8,1,3,5,5,5,5,8,AWD,Audi RS Q8
Audi,RS Q8,Standard,2021,Petrol,Automatic,SUV,20800000,Luxury,5,3998,600,590,8.0,680.0,5012.0,1998.0,1694.0,8,1,3,5,5,5,5,8,AWD,Audi RS Q8
Audi,RS Q8,Standard,2022,Petrol,Automatic,SUV,21800000,Luxury,5,3998,600,590,8.0,680.0,5012.0,1998.0,1694.0,8,1,3,5,5,5,5,8,AWD,Audi RS Q8
Audi,RS Q8,Standard,2023,Petrol,Automatic,SUV,22200000,Luxury,5,3998,600,590,8.0,680.0,5012.0,1998.0,1694.0,8,1,3,5,5,5,5,8,AWD,Audi RS Q8
Audi,RS Q8,Standard,2024,Petrol,Automatic,SUV,22600000,Luxury,5,3998,600,590,8.0,680.0,5012.0,1998.0,1694.0,8,1,3,5,5,5,5,8,AWD,Audi RS Q8
Audi,RS Q8,Performance (Facelift),2025,Petrol,Automatic,SUV,23200000,Luxury,5,3998,632,627,9.0,765.0,5012.0,1998.0,1694.0,8,1,3,5,5,5,5,8,AWD,Audi RS Q8
Audi,S5,Sportback,2018,Petrol,Automatic,Sedan,7060000,Luxury,5,2995,354,368,10.6,614.0,4752.0,1843.0,1384.0,8,1,2,5,5,4,5,6,AWD,Audi S5
Audi,S5,Sportback,2021,Petrol,Automatic,Sedan,7906000,Luxury,5,2995,354,368,10.6,614.0,4765.0,1845.0,1390.0,8,1,2,5,5,5,5,6,AWD,Audi S5
Audi,S5,Sportback,2023,Petrol,Automatic,Sedan,8000000,Luxury,5,2995,354,368,10.6,614.0,4765.0,1845.0,1390.0,8,1,2,5,5,5,5,6,AWD,Audi S5
Audi,S5,Sportback,2025,Petrol,Automatic,Sedan,8050000,Luxury,5,2995,348,368,10.6,614.0,4765.0,1845.0,1390.0,8,1,2,5,5,5,5,6,AWD,Audi S5
Audi,RS5,Coupe,2018,Petrol,Automatic,Sports/Specialty,11000000,Luxury,4,2894,450,442,10.8,626.0,4723.0,1861.0,1360.0,6,1,3,5,4,4,5,6,AWD,Audi RS5
Audi,RS5,Sportback,2021,Petrol,Automatic,Sedan,10400000,Luxury,5,2894,450,442,11.0,638.0,4783.0,1866.0,1387.0,8,1,3,5,5,5,5,6,AWD,Audi RS5
Audi,RS5,Sportback,2023,Petrol,Automatic,Sedan,11300000,Luxury,5,2894,450,442,11.0,638.0,4783.0,1866.0,1387.0,8,1,3,5,5,5,5,6,AWD,Audi RS5
Audi,RS5,Sportback,2024,Petrol,Automatic,Sedan,11300000,Luxury,5,2894,450,442,11.0,638.0,4783.0,1866.0,1387.0,8,1,3,5,5,5,5,6,AWD,Audi RS5
Audi,TT,45 TFSI,2018,Petrol,Automatic,Sports/Specialty,6312000,Premium,4,1984,230,272,14.3,715.0,4177.0,1832.0,1353.0,6,1,2,5,4,4,5,4,AWD,Audi TT
Audi,TT,45 TFSI,2019,Petrol,Automatic,Sports/Specialty,6500000,Premium,4,1984,230,272,14.3,715.0,4177.0,1832.0,1353.0,6,1,2,5,4,4,5,4,AWD,Audi TT
Audi,R8,V10 Plus,2018,Petrol,Automatic,Sports/Specialty,25500000,Luxury,2,5204,610,413,6.7,556.0,4426.0,1940.0,1240.0,6,0,3,5,3,4,5,10,AWD,Audi R8
Audi,R8,V10 Plus,2019,Petrol,Automatic,Sports/Specialty,27200000,Luxury,2,5204,610,413,6.7,556.0,4426.0,1940.0,1240.0,6,0,3,5,3,4,5,10,AWD,Audi R8
Audi,e-tron,50 quattro,2021,Electric,Automatic,SUV,9999000,Luxury,5,0,308,398,2049000.0,379.0,4901.0,1935.0,1629.0,8,1,1,5,5,5,5,0,AWD,Audi e-tron
Audi,e-tron,55 quattro,2022,Electric,Automatic,SUV,11600000,Luxury,5,0,402,490,2049000.0,484.0,4901.0,1935.0,1629.0,8,1,1,5,5,5,5,0,AWD,Audi e-tron
Audi,e-tron,55 quattro,2023,Electric,Automatic,SUV,12600000,Luxury,5,0,402,490,2049000.0,484.0,4901.0,1935.0,1629.0,8,1,1,5,5,5,5,0,AWD,Audi e-tron
Audi,e-tron Sportback,55 quattro,2021,Electric,Automatic,SUV,11800000,Luxury,5,0,402,490,2049000.0,484.0,4901.0,1935.0,1616.0,8,1,1,5,5,5,5,0,AWD,Audi e-tron Sportback
Audi,e-tron Sportback,55 quattro,2022,Electric,Automatic,SUV,11990000,Luxury,5,0,402,490,2049000.0,484.0,4901.0,1935.0,1616.0,8,1,1,5,5,5,5,0,AWD,Audi e-tron Sportback
Audi,e-tron GT,Standard,2022,Electric,Automatic,Sedan,16800000,Luxury,5,0,523,465,2049000.0,500.0,4989.0,1964.0,1414.0,8,1,2,5,5,5,5,0,AWD,Audi e-tron GT
Audi,e-tron GT,Standard,2023,Electric,Automatic,Sedan,17000000,Luxury,5,0,523,465,2049000.0,500.0,4989.0,1964.0,1414.0,8,1,2,5,5,5,5,0,AWD,Audi e-tron GT
Audi,e-tron GT,Standard,2024,Electric,Automatic,Sedan,17200000,Luxury,5,0,523,465,2049000.0,500.0,4989.0,1964.0,1414.0,8,1,2,5,5,5,5,0,AWD,Audi e-tron GT
Audi,e-tron GT,Standard,2025,Electric,Automatic,Sedan,17200000,Luxury,5,0,523,465,2049000.0,500.0,4989.0,1964.0,1414.0,8,1,2,5,5,5,5,0,AWD,Audi e-tron GT
Audi,RS e-tron GT,Standard,2022,Electric,Automatic,Sedan,18900000,Luxury,5,0,637,612,2049000.0,481.0,4989.0,1964.0,1414.0,8,1,2,5,5,5,5,0,AWD,Audi RS e-tron GT
Audi,RS e-tron GT,Standard,2023,Electric,Automatic,Sedan,19200000,Luxury,5,0,637,612,2049000.0,481.0,4989.0,1964.0,1414.0,8,1,2,5,5,5,5,0,AWD,Audi RS e-tron GT
Audi,RS e-tron GT,Standard,2024,Electric,Automatic,Sedan,19500000,Luxury,5,0,637,612,2049000.0,481.0,4989.0,1964.0,1414.0,8,1,2,5,5,5,5,0,AWD,Audi RS e-tron GT
Audi,RS e-tron GT,Standard,2025,Electric,Automatic,Sedan,19500000,Luxury,5,0,637,612,2049000.0,481.0,4989.0,1964.0,1414.0,8,1,2,5,5,5,5,0,AWD,Audi RS e-tron GT
Audi,Q8 e-tron,50 quattro,2024,Electric,Automatic,SUV,11400000,Luxury,5,0,335,490,2049000.0,491.0,4915.0,1937.0,1633.0,8,1,2,5,5,5,5,0,AWD,Audi Q8 e-tron
Audi,Q8 e-tron,55 quattro,2025,Electric,Automatic,SUV,12700000,Luxury,5,0,402,490,2049000.0,582.0,4915.0,1937.0,1633.0,8,1,2,5,5,5,5,0,AWD,Audi Q8 e-tron
Audi,Q8 Sportback e-tron,50 quattro,2024,Electric,Automatic,SUV,11900000,Luxury,5,0,335,490,2049000.0,505.0,4915.0,1937.0,1619.0,8,1,2,5,5,5,5,0,AWD,Audi Q8 Sportback e-tron
Audi,Q8 Sportback e-tron,55 quattro,2025,Electric,Automatic,SUV,13200000,Luxury,5,0,402,490,2049000.0,600.0,4915.0,1937.0,1619.0,8,1,2,5,5,5,5,0,AWD,Audi Q8 Sportback e-tron
Lexus,ES,ES 300h Exquisite,2018,Hybrid,Automatic,Sedan,5900000,Premium,5,2487,215,221,22.0,1100.0,4975.0,1865.0,1445.0,8,1,3,5,5,5,5,4,RWD,Lexus ES
Lexus,ES,ES 300h Luxury,2018,Hybrid,Automatic,Sedan,6500000,Premium,5,2487,215,221,22.0,1100.0,4975.0,1865.0,1445.0,8,1,2,5,5,5,5,4,RWD,Lexus ES
Lexus,LS,LS 500h Luxury,2018,Hybrid,Automatic,Sedan,19000000,Luxury,5,3456,354,369,15.0,900.0,5235.0,1900.0,1450.0,8,1,1,5,5,5,5,6,RWD,Lexus LS
Lexus,NX,NX 300h Exquisite,2018,Hybrid,Automatic,SUV,5500000,Premium,5,2494,194,210,18.0,1000.0,4640.0,1845.0,1645.0,8,1,3,5,5,5,5,4,AWD,Lexus NX
Lexus,RX,RX 450h Luxury,2018,Hybrid,Automatic,SUV,7500000,Luxury,5,3456,308,335,18.0,950.0,4890.0,1895.0,1685.0,8,1,2,5,5,5,5,6,AWD,Lexus RX
Lexus,LX,LX 450d,2018,Diesel,Automatic,SUV,23300000,Luxury,5,4461,261,479,9.0,800.0,5080.0,1980.0,1865.0,8,1,1,5,5,5,5,8,AWD,Lexus LX
Lexus,LX,LX 500d,2018,Diesel,Automatic,SUV,26500000,Luxury,5,3346,304,516,10.0,850.0,5100.0,1990.0,1895.0,8,1,3,5,5,5,5,6,AWD,Lexus LX
Lexus,LC,LC 500h,2018,Hybrid,Automatic,Sports/Specialty,21500000,Luxury,4,3456,354,369,12.0,700.0,4770.0,1920.0,1345.0,6,1,3,5,5,5,5,6,RWD,Lexus LC
Lexus,UX,UX 300e,2018,Electric,Automatic,SUV,6100000,Premium,5,0,201,300,2049000.0,400.0,4495.0,1840.0,1545.0,8,1,2,5,5,5,5,0,RWD,Lexus UX
Lexus,LM,LM 350h,2018,Hybrid,Automatic,MPV,20000000,Luxury,7,2487,250,239,15.0,800.0,5125.0,1890.0,1940.0,8,1,1,5,5,5,5,4,RWD,Lexus LM
Lexus,ES,ES 300h Exquisite,2019,Hybrid,Automatic,Sedan,6182579,Premium,5,2487,215,221,22.0,1100.0,4975.0,1865.0,1445.0,8,1,1,5,5,5,5,4,RWD,Lexus ES
Lexus,ES,ES 300h Luxury,2019,Hybrid,Automatic,Sedan,6751456,Premium,5,2487,215,221,22.0,1100.0,4975.0,1865.0,1445.0,8,1,1,5,5,5,5,4,RWD,Lexus ES
Lexus,LS,LS 500h Luxury,2019,Hybrid,Automatic,Sedan,19364153,Luxury,5,3456,354,369,15.0,900.0,5235.0,1900.0,1450.0,8,1,2,5,5,5,5,6,RWD,Lexus LS
Lexus,NX,NX 300h Exquisite,2019,Hybrid,Automatic,SUV,5701808,Premium,5,2494,194,210,18.0,1000.0,4640.0,1845.0,1645.0,8,1,3,5,5,5,5,4,AWD,Lexus NX
Lexus,RX,RX 450h Luxury,2019,Hybrid,Automatic,SUV,7811034,Luxury,5,3456,308,335,18.0,950.0,4890.0,1895.0,1685.0,8,1,3,5,5,5,5,6,AWD,Lexus RX
Lexus,LX,LX 450d,2019,Diesel,Automatic,SUV,23457539,Luxury,5,4461,261,479,9.0,800.0,5080.0,1980.0,1865.0,8,1,1,5,5,5,5,8,AWD,Lexus LX
Lexus,LX,LX 500d,2019,Diesel,Automatic,SUV,26832147,Luxury,5,3346,304,516,10.0,850.0,5100.0,1990.0,1895.0,8,1,1,5,5,5,5,6,AWD,Lexus LX
Lexus,LC,LC 500h,2019,Hybrid,Automatic,Sports/Specialty,21774648,Luxury,4,3456,354,369,12.0,700.0,4770.0,1920.0,1345.0,6,1,1,5,5,5,5,6,RWD,Lexus LC
Lexus,UX,UX 300e,2019,Electric,Automatic,SUV,6253707,Premium,5,0,201,300,2049000.0,400.0,4495.0,1840.0,1545.0,8,1,2,5,5,5,5,0,RWD,Lexus UX
